Src_IP_dec,Src_Port,Dst_IP_dec,Dst_Port,Protocol,Timestamp,Flow_Duration,Total_Fwd_Packet,Total_Bwd_packets,Total_Length_of_Fwd_Packet,Total_Length_of_Bwd_Packet,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes_per_s,Flow_Packets_per_s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_RST_Flags,Bwd_RST_Flags,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets_per_s,Bwd_Packets_per_s,Packet_Length_Min,Packet_Length_Max,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWR_Flag_Count,ECE_Flag_Count,Down_per_Up_Ratio,Average_Packet_Size,Fwd_Segment_Size_Avg,Bwd_Segment_Size_Avg,Fwd_Bytes_per_Bulk_Avg,Fwd_Packet_per_Bulk_Avg,Fwd_Bulk_Rate_Avg,Bwd_Bytes_per_Bulk_Avg,Bwd_Packet_per_Bulk_Avg,Bwd_Bulk_Rate_Avg,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,FWD_Init_Win_Bytes,Bwd_Init_Win_Bytes,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,ICMP_Code,ICMP_Type,Total_TCP_Flow_Time,Label,Attempted_Category
3232238097,8955,3232238083,53,17,59:14.3,125318,2,2,58,258,29,29,29.0,0.0,129,129,129.0,0.0,2521.585088,31.91879858,41772.66667,72307.35106,125266,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,15.95939929,15.95939929,29,129,79.0,57.73502692,3333.333333,0,0,0,0,0,0,0,0,1.0,79.0,29.0,129.0,0,0,0,0,0,0,0,14,0,64,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238095,56831,389843739,80,6,55:43.1,115436456,18,15,443,1782,431,0,24.61111111,101.4223197,1782,0,118.8,460.1104215,19.27467351,0.285871562,3607389.25,4752469.251,10019813,43,115436456,6790379.765,4612560.874,10037681,6549,115399547,8242824.786,3861543.328,11036415,570,1,1,0,0,0,0,372,444,0.155929943,0.129941619,0,1782,67.42424242,316.7845315,100352.4394,2,2,0,2,32,0,0,0,0.833333333,67.42424242,24.61111111,118.8,0,0,0,0,0,0,0,13,0,54,8192,946,13,20,131825.7273,300140.1022,1035889,36793,10001978.82,5934.278757,10019813,9999578,-1,-1,115436456,BENIGN,-1
2886729729,36755,3232238130,80,6,12:12.6,11808650,7,6,20,11595,20,0,2.857142857,7.55928946,5840,0,1932.5,2190.830322,983.6010043,1.100887908,984054.1667,3395658.489,11766660,0,11808650,1968108.333,4800314.905,11766660,0,39953,7990.6,17395.83362,39107,46,1,1,0,0,1,0,152,132,0.592785797,0.508102112,0,5840,893.4615385,1732.745154,3002405.769,1,2,1,2,12,0,0,0,0.857142857,893.4615385,2.857142857,1932.5,0,0,0,11595,4,39982758,0,1,0,891,8192,229,1,20,41990.0,0.0,41990,41990,11766660.0,0.0,11766660,11766660,-1,-1,11808650,DDoS,-1
3232238085,60081,3232238083,53,17,14:02.8,141,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,1390070.922,28368.79433,47.0,75.34586916,134,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,14184.39716,14184.39716,41,57,49.0,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1.0,49.0,41.0,57.0,0,0,0,0,0,0,0,20,0,28,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238095,61326,137054229,80,6,00:19.9,115574513,17,18,4265,2531,4254,0,250.8823529,1031.57991,1359,0,140.6111111,410.4931237,58.80189173,0.302834934,3399250.382,4709445.075,10004113,1,115574513,7223407.063,4451950.887,10039170,34460,115540075,6796475.0,4660873.602,10039218,1,1,2,0,0,0,0,352,500,0.147091254,0.15574368,0,4254,194.1714286,766.9151915,588158.9109,2,2,0,3,34,0,0,0,1.058823529,194.1714286,250.8823529,140.6111111,0,0,0,0,0,0,0,121,0,72,8192,13140,12,20,49415.0,47416.53111,192380,34911,10001153.73,1478.845231,10004113,9999584,-1,-1,115574513,BENIGN,-1
2886729729,52216,3232238130,8022,6,54:34.9,49,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,20408.16327,20408.16327,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,49,Portscan,-1
2886729729,34110,3232238130,9878,6,52:30.7,47,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,21276.59574,21276.59574,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,47,Portscan,-1
3232238088,1743,843052006,80,6,41:25.9,5880458,4,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.020328689,1176091.6,2593402.778,5815220,18,5880458,1960152.667,3338586.251,5815220,32407,5848055,5848055.0,0.0,5848055,5848055,0,0,0,0,0,0,92,52,0.680219126,0.340109563,0,0,0.0,0.0,0.0,2,2,0,0,5,0,0,0,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,229,0,20,32407.0,0.0,32407,32407,5815220.0,0.0,5815220,5815220,-1,-1,5880458,BENIGN,-1
3232238088,10356,3088698166,443,6,57:58.8,115391482,31,34,777,30921,411,0,25.06451613,82.76429805,2920,0,909.4411765,1062.312862,274.6996524,0.563299811,1802991.906,3805040.477,9997765,1,115391482,3846382.733,4847143.292,10021556,1,115367505,3495985.0,4763606.949,10021593,1,4,5,0,0,1,1,632,824,0.268650679,0.294649132,0,2920,487.6615385,885.0202377,783260.8212,1,2,2,9,64,0,0,0,1.096774194,487.6615385,25.06451613,909.4411765,0,0,0,15324,8,634074,0,11,0,475,8192,980,15,20,54890.36364,103101.8197,365754,23689,9979046.909,59190.57229,9997765,9800584,-1,-1,115391482,BENIGN,-1
3232238089,58758,3232238083,53,17,47:44.0,30729,2,2,102,158,51,51,51.0,0.0,79,79,79.0,0.0,8461.06284,130.1701975,10243.0,17735.33425,30722,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,65.08509877,65.08509877,51,79,65.0,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1.0,65.0,51.0,79.0,0,0,0,0,0,0,0,25,0,39,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238085,55158,3232238083,53,17,52:54.1,183,2,2,84,210,42,42,42.0,0.0,105,105,105.0,0.0,1606557.377,21857.9235,61.0,92.73079316,168,4,4,4.0,0.0,4,4,11,11.0,0.0,11,11,0,0,0,0,0,0,16,16,10928.96175,10928.96175,42,105,73.5,36.37306696,1323.0,0,0,0,0,0,0,0,0,1.0,73.5,42.0,105.0,0,0,0,0,0,0,0,21,0,52,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,57533,3232238130,80,6,00:13.9,2353081,8,6,20,11595,20,0,2.5,7.071067812,5840,0,1932.5,2540.743494,4936.081673,5.949646442,181006.2308,487511.5827,1684985,1,2353081,336154.4286,644326.1064,1684985,1,663340,132668.0,296118.683,662381,2,1,1,0,0,1,0,172,132,3.399797967,2.549848475,0,5840,829.6428571,1861.51971,3465255.632,1,2,1,2,13,0,0,0,0.75,829.6428571,2.5,1932.5,0,0,0,0,0,0,0,1,0,828,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,2353081,DDoS,-1
2886729729,39240,3232238130,843,6,54:49.4,66,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30303.0303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,15151.51515,15151.51515,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,66,Portscan,-1
3232238083,62267,3232238081,53,17,43:13.9,30678,1,1,62,78,62,62,62.0,0.0,78,78,78.0,0.0,4563.530869,65.19329813,30678.0,0.0,30678,30678,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,32.59664906,32.59664906,62,78,70.0,11.3137085,128.0,0,0,0,0,0,0,0,0,1.0,70.0,62.0,78.0,0,0,0,0,0,0,0,31,0,39,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,46785,3232238130,1102,6,22:16.0,54,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,18518.51852,18518.51852,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,54,Portscan,-1
2886729729,39070,3232238130,55600,6,52:11.5,33,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,60606.06061,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,30303.0303,30303.0303,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,33,Portscan,-1
3232238094,56429,3232238083,53,17,18:33.4,66036,2,2,88,218,44,44,44.0,0.0,109,109,109.0,0.0,4633.836089,60.57302078,22012.0,38119.8402,66029,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,30.28651039,30.28651039,44,109,76.5,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1.0,76.5,44.0,109.0,0,0,0,0,0,0,0,22,0,54,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238083,62070,3232238081,53,17,24:50.9,440,1,1,43,91,43,43,43.0,0.0,91,91,91.0,0.0,304545.4545,4545.454545,440.0,0.0,440,440,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,2272.727273,2272.727273,43,91,67.0,33.9411255,1152.0,0,0,0,0,0,0,0,0,1.0,67.0,43.0,91.0,0,0,0,0,0,0,0,21,0,45,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,57728,3232238130,912,6,54:41.5,57,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,17543.85965,17543.85965,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,57,Portscan,-1
3232238096,50668,2459176213,443,6,01:24.2,20169423,14,12,1630,5260,643,0,116.4285714,230.6198051,2696,0,438.3333333,806.9723813,341.6062026,1.28908001,806776.92,2279298.654,10118861,3,20053797,1542599.769,3046146.003,10118861,306,20053274,1823024.909,3283971.098,10234910,3,4,5,0,0,0,0,456,392,0.694120005,0.594960005,0,2696,265.0,583.9254062,340968.88,2,2,0,9,25,0,0,0,0.857142857,265.0,116.4285714,438.3333333,0,0,0,0,0,0,0,62,0,202,29200,134,4,32,2084540.5,2783891.418,4053049,116032,7942131.5,3078360.381,10118861,5765402,-1,-1,20169423,BENIGN,-1
3232238083,62534,3232238081,53,17,39:30.1,30460,1,1,53,106,53,53,53.0,0.0,106,106,106.0,0.0,5219.960604,65.65988181,30460.0,0.0,30460,30460,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,32.82994091,32.82994091,53,106,79.5,37.4766594,1404.5,0,0,0,0,0,0,0,0,1.0,79.5,53.0,106.0,0,0,0,0,0,0,0,26,0,53,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238083,60218,3232238081,53,17,39:11.7,92036997,2,2,94,138,50,44,47.0,4.242640687,72,66,69.0,4.242640687,2.520725443,0.043460783,30678999.0,53024198.63,91906067,49698,91987299,91987299.0,0.0,91987299,91987299,91955765,91955765.0,0.0,91955765,91955765,0,0,0,0,0,0,16,16,0.021730392,0.021730392,44,72,58.0,13.16561177,173.3333333,0,0,0,0,0,0,0,0,1.0,58.0,47.0,69.0,0,0,0,0,0,0,0,23,0,34,0,0,1,8,81232.0,0.0,81232,81232,91906067.0,0.0,91906067,91906067,-1,-1,0,BENIGN,-1
3232238089,63761,3232238083,53,17,30:50.3,31510,2,2,90,202,45,45,45.0,0.0,101,101,101.0,0.0,9266.899397,126.9438274,10503.33333,18120.45602,31427,9,9,9.0,0.0,9,9,74,74.0,0.0,74,74,0,0,0,0,0,0,16,16,63.47191368,63.47191368,45,101,73.0,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1.0,73.0,45.0,101.0,0,0,0,0,0,0,0,22,0,50,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,59328,3232238130,44176,6,52:25.3,49,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,20408.16327,20408.16327,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,49,Portscan,-1
3232238096,51548,2899905702,443,6,07:38.0,4909274,6,4,123,46,46,0,20.5,23.11493024,46,0,11.5,23.0,34.42464201,2.036961066,545474.8889,1600235.327,4812538,1,4909274,981854.8,2141478.708,4812538,22,4868634,1622878.0,2810903.686,4868630,1,3,1,0,0,0,0,192,128,1.22217664,0.814784426,0,46,16.9,22.24335107,494.7666667,2,0,0,4,10,0,0,0,0.666666667,16.9,20.5,11.5,0,0,0,0,0,0,0,12,0,4,362,357,2,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,180655627,BENIGN,-1
3232238094,54668,398626309,80,6,36:34.0,5202311,4,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.34555585,867051.8333,2096639.064,5146746,99,5202311,1734103.667,2955438.354,5146746,23300,5178940,2589470.0,3649485.578,5170046,8894,0,0,0,0,0,0,92,72,0.768889057,0.576666793,0,0,0.0,0.0,0.0,2,2,0,0,6,0,0,0,0.75,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,913,0,20,23300.0,0.0,23300,23300,5146746.0,0.0,5146746,5146746,-1,-1,5202311,BENIGN,-1
2886729729,46372,3232238130,6580,6,54:40.2,74,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,13513.51351,13513.51351,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,74,Portscan,-1
2886729729,51178,3232238130,80,6,16:03.8,4805033,8,4,20,11595,20,0,2.5,7.071067812,8760,0,2898.75,4129.722297,2417.257072,2.497381392,436821.1818,1272109.763,4241066,4,4805033,686433.2857,1581063.345,4241066,4,548206,182735.3333,311902.391,542879,317,1,1,0,0,1,0,172,92,1.664920928,0.832460464,0,8760,967.9166667,2585.4993,6684806.629,1,2,1,2,11,0,0,0,0.5,967.9166667,2.5,2898.75,0,0,0,0,0,0,0,1,0,966,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,4805033,DDoS,-1
3232238083,61289,3232238081,53,17,51:58.4,47068,1,1,46,239,46,46,46.0,0.0,239,239,239.0,0.0,6055.069261,42.49171412,47068.0,0.0,47068,47068,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,21.24585706,21.24585706,46,239,142.5,136.4716088,18624.5,0,0,0,0,0,0,0,0,1.0,142.5,46.0,239.0,0,0,0,0,0,0,0,23,0,119,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,42784,3232238130,1761,6,51:51.0,60,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,33333.33333,60.0,0.0,60,60,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,16666.66667,16666.66667,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,60,Portscan,-1
2886729729,49616,3232238130,1277,6,54:52.0,18,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,55555.55556,55555.55556,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,18,Portscan,-1
2886729729,25604,3232238130,80,6,04:23.4,7115813,8,4,20,11595,20,0,2.5,7.071067812,10135,0,2898.75,4873.014767,1632.280106,1.686384957,646892.0909,2112775.755,7016845,1,7115813,1016544.714,2646037.255,7016845,1,89234,29744.66667,35722.75383,69442,190,1,1,0,0,1,0,172,92,1.124256638,0.562128319,0,10135,967.9166667,2917.157286,8509806.629,1,2,1,2,11,0,0,0,0.5,967.9166667,2.5,2898.75,0,0,0,0,0,0,0,1,0,966,8192,229,1,20,98968.0,0.0,98968,98968,7016845.0,0.0,7016845,7016845,-1,-1,7115813,DDoS,-1
2886729729,36114,3232238130,987,6,23:38.3,63,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31746.03175,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,15873.01587,15873.01587,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,63,Portscan,-1
3232238099,54100,1128817545,80,6,36:17.0,114955,6,6,2725,153,1448,0,454.1666667,705.666895,153,0,25.5,62.46198844,25035.88361,104.3886738,10450.45455,17660.47607,38123,3,77100,15420.0,20919.58758,38785,48,77092,15418.4,20817.45329,38380,3,1,1,0,0,0,0,200,200,52.19433691,52.19433691,0,1448,239.8333333,527.4812937,278236.5152,2,2,0,2,11,0,0,0,1.0,239.8333333,454.1666667,25.5,0,0,0,0,0,0,0,227,0,12,29200,40,2,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,114955,BENIGN,-1
2886729729,39070,3232238130,8292,6,52:11.6,29,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,68965.51724,29.0,0.0,29,29,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,34482.75862,34482.75862,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,29,Portscan,-1
3232238130,80,2886729729,43182,6,16:10.3,186203,5,8,11595,20,8675,0,2319.0,3771.379721,20,0,2.5,7.071067812,62378.15717,69.81627579,15516.91667,49812.739,173630,4,3955,988.75,1203.301673,2759,67,186136,26590.85714,64866.16549,173630,4,1,1,0,0,0,1,112,172,26.85241376,42.96386202,0,8675,893.4615385,2473.271606,6117072.436,1,2,1,2,12,0,0,0,1.6,893.4615385,2319.0,2.5,0,0,0,0,0,0,0,891,0,1,29200,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,186203,BENIGN,-1
3232238095,64871,3232238083,53,17,53:03.7,24805,2,2,86,140,43,43,43.0,0.0,70,70,70.0,0.0,9111.066317,161.2578109,8268.333333,14276.15706,24753,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,80.62890546,80.62890546,43,70,56.5,15.58845727,243.0,0,0,0,0,0,0,0,0,1.0,56.5,43.0,70.0,0,0,0,0,0,0,0,21,0,35,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
2886729729,41762,3232238130,9102,6,55:14.3,49,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,20408.16327,20408.16327,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,49,Portscan,-1
2886729729,52823,3232238130,80,6,58:33.8,3013154,8,5,20,11595,20,0,2.5,7.071067812,5840,0,2319.0,2438.2586,3854.764808,4.314416057,251096.1667,615803.1062,1977198,3,3013154,430450.5714,780214.4478,1977198,3,1022793,255698.25,502329.6921,1009136,191,1,1,0,0,1,0,172,112,2.655025266,1.659390791,0,5840,893.4615385,1832.395273,3357672.436,1,2,1,2,12,0,0,0,0.625,893.4615385,2.5,2319.0,0,0,0,0,0,0,0,1,0,891,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,3013154,DDoS,-1
3232238097,52894,2539984255,443,6,33:42.6,110188742,16,13,2152,1472,538,0,134.5,240.6009144,368,0,113.2307692,176.7814818,32.88902236,0.263184782,3935312.214,4960983.541,10032657,53,110165521,7344368.067,4569185.61,10048018,23896,110165375,9180447.917,2891355.208,10055910,476,4,4,0,0,0,0,512,416,0.145205397,0.117979385,0,538,124.9655172,211.0007588,44521.3202,0,0,0,8,29,0,0,0,0.8125,124.9655172,134.5,113.2307692,0,0,0,0,0,0,0,74,0,50,640,95,3,32,23686.72727,728.4307916,25523,23188,9991360.636,51883.70094,10032657,9901110,-1,-1,471145581,BENIGN,-1
2886729729,39583,3232238130,50389,6,22:29.7,43,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,23255.81395,23255.81395,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,43,Portscan,-1
2886729729,57449,3232238130,80,6,00:10.6,5645818,9,6,20,12970,20,0,2.222222222,6.666666667,7300,0,2161.666667,2731.762557,2300.818057,2.656833784,403272.7143,1348956.162,5065820,2,5645818,705727.25,1772018.96,5065820,2,546629,109325.8,229078.4415,518872,200,1,2,0,0,1,0,204,132,1.59410027,1.062733514,0,7300,866.0,1965.787919,3864322.143,2,2,1,3,14,0,0,0,0.666666667,866.0,2.222222222,2161.666667,0,0,0,12970,4,644856,0,1,0,864,8192,229,1,20,579998.0,0.0,579998,579998,5065820.0,0.0,5065820,5065820,-1,-1,5645818,DDoS,-1
3232238099,39934,3232238083,53,17,23:41.9,137560,2,2,82,306,41,41,41.0,0.0,153,153,153.0,0.0,2820.58738,29.07822041,45853.33333,79415.10688,137554,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,14.53911021,14.53911021,41,153,97.0,64.66323015,4181.333333,0,0,0,0,0,0,0,0,1.0,97.0,41.0,153.0,0,0,0,0,0,0,0,20,0,76,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
3232238097,41314,840934573,443,6,59:46.0,115502851,23,21,1446,3253,869,0,62.86956522,192.7255006,1481,0,154.9047619,431.1093718,40.68297847,0.380942978,2686112.814,4401863.993,10010415,1,115502851,5250129.591,5002938.805,10048042,24,115465256,5773262.8,4953347.242,10050176,1,4,3,0,0,0,0,744,680,0.199129284,0.181813694,0,1481,106.7954545,328.0398855,107610.1665,2,2,0,7,43,0,0,0,0.913043478,106.7954545,62.86956522,154.9047619,0,0,0,0,0,0,0,32,0,73,29200,5646,4,32,57390.54545,64449.94455,251705,37586,10008973.55,3621.26617,10010415,9998230,-1,-1,115502851,BENIGN,-1
2886729729,54873,3232238130,80,6,09:56.2,3568622,8,5,20,11595,20,0,2.5,7.071067812,10135,0,2319.0,4414.776891,3254.757719,3.642862707,297385.1667,844465.845,2915881,1,3568528,509789.7143,1088103.792,2915881,1,637447,159361.75,317006.9097,634870,186,1,1,0,0,1,0,172,112,2.241761666,1.401101041,0,10135,893.4615385,2805.837208,7872722.436,1,2,1,2,12,0,0,0,0.625,893.4615385,2.5,2319.0,0,0,0,0,0,0,0,1,0,891,0,229,1,0,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,93038917,DDoS,-1
2886729729,33594,3232238130,49176,6,55:26.1,61,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32786.88525,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,16393.44262,16393.44262,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,61,Portscan,-1
